id,brand,categories,name,reviews_rating,reviews_username,user_sentiment,reviews_combined
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,bobber,1,"This productis unbelievable. .. If you het the chance to try it do so..... Not only better looking skin,but you feel rejuvenated. Rejuvenated"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,abrildiez,1,I use this product day and night and is really fantastic to my skin. This review was collected as part of a promotion. JUst magic!
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,fishingirl70,1,Love this product. I've been using olay products for years and I just love them all. It's awesome
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,gammie,1,"I am a long time purchaser of Regenerist Deep Hydration Cream and my 78-year-old skin is proof of its ability to work! I use it day and night not only does it feel wonderful on the skin, it prompts compliments from others on the great condition of my skin. I wouldn't use any other cream on my face! Thank you for a foolproof product! This review was collected as part of a promotion. Age Defying Product!"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,momma29,1,Great product keep using you will see the effectiveness over time period but is well worth it. Great product
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,falog,1,My skin is very dry. I used department store expensive moisturizers for years. I think this one is just as good for 1/3 the price. Good Moisturizer for a good price
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,jillee46,1,I do not feel complete until I use my Olay everyday. It makes my skin feel great and softens my wrinkles (at 70 years old). I still have that need to look as young as I can and my mother used Olay products when it first came out and she will be 90 years old next month and looks about 60 sooooo I'm hoping it will do the same for me. This review was collected as part of a promotion. This product is one of my daily products.
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,dianne68,1,I am asked constantly what I do to keep my skin looking so firm and mostly wrinkle free! I am 68 years old and am constantly taken to be in my early 50's . I tell every one about Regenerist Deep Hydration Regenerating Cream and have many friends and family members using this wonderful product and they all love it as much as I do ! This review was collected as part of a promotion. This is a Great Product t!!!
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,dawnie5,1,I am 47 years old and as you can imagine I have tried them all! People tell me all the time how young look and this face cream by far is my favorite that I have ever used. Its rich and creamy and awesome. I cannot wear any scent on my face so the unscented is fabulous! Oh and the price Awesome and affordable to this working girl! This review was collected as part of a promotion. I absolutely love this face cream!
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,lerner,1,Did I say I love this cream My face feels so soft and silky when I put it on every morning!! It just makes me look and my skin feels youger with this product!! I have been using Olay products for about 25 years. No one ever believes Iam 51 they all think 40 maybe! It just hydrates so well and again I love love love this cream!!! This review was collected as part of a promotion. Love love love this product
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,dhdh,1,Worked perfectly on my skin it smoothed my skin in less than a week Great
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,concon5,1,My usual store was out of the Total 7 so I had to choose another cream. This one does deeply hydrate my skin. I now use this one for under my makeup most of the time. My foundation just glides over my skin. I never see lines of makeup and sometimes I cannot remember if I even put foundation on! I always look fresh! I'm in love!! This review was collected as part of a promotion. love the hydration
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,kvt125,1,"I have very dry skin and the start of wrinkles around my smile lines and eyes, after using this for the last year I have noticed a big difference in my smile lines. The cream also has smoothed out my entire face leaving less noticeable lines around my eyes. Friends have told me I look younger since I have been using this cream. This review was collected as part of a promotion. Best product that I have used"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,gini,1,"This product is wonderful and have recommended it to my sister's and friends This review was collected as part of a promotion. love, love, love this product"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,lora54,1,"This cream is wonderful, it makes my skin smooth and evens out my skin tone This review was collected as part of a promotion. Better than any department store moisturizer"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,pbeech,1,This product has help me love the way I look. I'm 47 and look much younger! I have noticed my fine lines disappear. My creases in my forehead and smile lines have faded - even though this product makes me smile a lot! When my friends compliment me on looking good for my age I always tell them it's thanks to the Olay products. This review was collected as part of a promotion. Love Love Love My Face!
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,leticiab,1,This cream worked great. The cream did not feel heavy or thick. I will have this on the list to purchase again. This review was collected as part of a promotion. Regenerist Deep Hydration Regenerating Cream
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,cosmogirl420,1,Love this moisturizer. Its not to heavy. I hate moisturizes that feel like a heavy lotion. They leave to much cant put your makeup on after. This keeps your face looking great. Great moisturizer
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,peppyg1,1,"I have only been using this product for a short time, but my skin feels very hydrated and refreshed. Love Olay products. This review was collected as part of a promotion. Very hydrating"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,jesssouthwest,1,I have tried a lot of different moisturizers I am prone to very dry skin and I haven't gone a day without something on my face for at least 20 years (I'm 40). I've always been a fan of Olay I used to use their traditional lotion. But Regenerist cream is amazing...it actually changes the texture of my face. I can't say enough good things about this product! This review was collected as part of a promotion. Incredible moisturizier
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,plb0913,1,"I use this product for both night and day use, even though it has an sunscreen, because I like the way it make my skin look and feel. This review was collected as part of a promotion. I use this product night and day"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,rkrgrl,1,I've used this cream for years and love it. It really makes an immediate noticeable difference when I use it. This review was collected as part of a promotion. Love this cream!
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,jmetzger78,1,I live in Utah and the air is overly dry. I need a cream for day and night that can leave me feeling hydrated at the end of the day or by the time that I wake up in the morning. It has a nice scent but it's not strong. And I always prefer some scent as opposed to unscented products. I hope it's helping me to minimize aging due to dry skin and sun exposure. This review was collected as part of a promotion. long lasting moisturizer
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,sarduini5,1,This cream is wonderful it feels so good on my skin and I feel protected from sun damage when I wear it. This review was collected as part of a promotion. Feels Great
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,michaela7,1,"All the Regenerist products are wonderful, but this just seems to help seal them all in and gives my face such a softness. This review was collected as part of a promotion. Great Finisher"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,peepiegirl,1,living in the south and spending most of my summer out doors its a fight keeping my skin hydrated. This is made so much easyer with Regenerist deep hydration cream. I use it every day and my skin looks like Iv never been out side in the sun my skin looks great young and soft. I cant live with out it . the price is so great to for me make it a must have. This review was collected as part of a promotion. this is a wonderful product
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,lotionking,1,This product smells amazing like the lotion was made by the gods and love itself Amazing
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,myl54,1,Love the way this smooths and rehydrates my skin. Feels as soft and supple as a baby's bottom. Evens out skin tone too! This review was collected as part of a promotion. Smooth as a baby's bottom
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,ss55,1,This product gives your skin a soft feel without sticky feeling. I use this daily and find it to be very beneficial! This review was collected as part of a promotion. love the feel
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,shinpach1279,1,I love how soft my skin feels because of their latest moisturizer. This product is amazing
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,jen52,1,"I've been using this product for several years. I have always had dry skin and as I've aged, my need for more moisturizing had increased. I used to have dry patches on my face, but not anymore! This cream does not leave my face greasy, disappears soon after application and is a great base for my make up. I'm completely satisfied with this product. This review was collected as part of a promotion. Comfortably moisturized all day"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,ladykblogs,1,It's one of the best moisturiser I have ever used. I love how easy it is to apply and that it's does not leave my face feeling greasy. The scent is a nice bonus I enjoy having products that make me feel like a smell nice. But the best part is the way it works. My face has a better glow and I feel like I have more elasticity when I use it everyday. This review was collected as part of a promotion. Love this cream
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,winejagz,1,"Olay products are generally higher quality then the competition and that is true for this product as well. The product smells good, feels good and moisturizers really well High quality moisturizer"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,msgj,1,"Since using these products I've gotten so many... Your skin is so clear, what do you use This review was collected as part of a promotion. Looking younger!"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,blessings,1,I love this moisturizer because it makes my skin feel so fresh and clean. This review was collected as part of a promotion. Awesome product
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,grandma48,1,I love the feeling of my face after applying this cream. The cream makes my face feel soft and it also feels it has more elastic in it. I notice that after a week my lines seems to lessen and my completion is brighter and smoother. On many occasions I can now go without any foundation on because mt skin tone is much better now using this cream. This review was collected as part of a promotion. My skin feels so good
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,starrose,1,I have using oil of olay for over 45 years and I am 83 years old.Their products have only gotten better as the years go by. This moisturizer keeps my skin firm and hydrated as I use It at night-and every morning. I would never be without it. I recommend this wonderful moisturizer to anyone who wants to keep their skin looking and feeling great. This review was collected as part of a promotion. this product is a wonderful moisturizer
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,prlady58,1,"It has made a big difference in my appearance!! Chemo made me look so old, but now I look so much better. This review was collected as part of a promotion. Love it"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,klmnola,1,Great moisturizer for deep hydration. Thick and penetrating. Saw results immediately. This review was collected as part of a promotion. Love this product.
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,jasnurse11938,1,Regenerist Deep Hydration Regenerating Cream truly makes an enormous difference on the quality and texture of your skin. It has the WOW factor and everyone notices and asks what have you done differently I recommend to all my friends near and far as the quality product with quality ingredients that you can depend on for fantastic results. This review was collected as part of a promotion. Regenerist Deep Hydration Regenerating Cream
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,rlester,1,I absolutely love this product. My face hasn't ever looked or felt this great since my teen years. This review was collected as part of a promotion. Works wonderfully
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,petals66,1,"The deep hydration regenerist regenerating cream is extremely helpful for those of us over 60. I always had dry skin, and after menopause, it got drier. The cream seems to retain my skin's natural moisture making it feel soft, nongreasy, and velvety smooth for a lady over 65. Being outdoors a lot, this cream helps guard my skin from the sun. This review was collected as part of a promotion. This product helps aging skin."
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,rachmar,1,"REgenerist moisturizer cream does amazing things for my skin! Instantly, it makes my skin smoother, brighter, and seems to melt away dull skin. It is amazing. I have very dry skin and the moisturizing aspect of the cream is top-notch! I do not have dry patches anywhere and it lasts all night long. Regenerist cream is my favorite product! This review was collected as part of a promotion. Regenerist moisturizer cream"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,trez,1,Love the texture and the smell very good product I tell all my friends about this product and they love it Great product
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,bicyclelady38,1,"I have found that using Regenerist Deep Hydration Regenerating Cream on a daily basis truly keeps my face smooth. I use it with the Micro-Sculpting Serum for a refreshing and smoothing effect that stays with me throughout the day. I work out in the yard almost every day, an I find that using this combination offers the best of protection. This review was collected as part of a promotion. This product truly moisturizes"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,marcy1,1,"I have been using Regenerist products since day 1...I am 65 years old and continuously get surprised comments and compliments on my skin and how young I look. I am always asked what I use, and vehemently recommend Oil of Olay and the Regenerist products! Thank you for Oil of Olay and the products for us *mature, but not looking it* gals! This review was collected as part of a promotion. WOULDN'T BE WITHOUT REGENERIST!!"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,lola2,1,Excellent product !! highly recommend it. I used it for 2 weeks and I saw results immediately Great
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,caleforever16,1,I love this product! It's so smoothing and my face felt better afterward. Awesome
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,linda05079,1,I love to use the deep hydration especially in the morning before applying my foundation. My skin stays moist all day long and I don't have to reapply the moisturizer or foundation all day. Love the Regenerist line. This review was collected as part of a promotion. This product works fabulously
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,lucky7,1,"A lot of my family friends was wondering why I have moisturized glowing skin and my wrinkles are fading... I can't how much it did change my dry skin specially on my t-zone... I told them I've bee using Olay for awhile and its worth it... Now, I am happy that with constant use of Olay it does really make a difference and that is my beauty secret, even on my hectic schedule I always take time to take care of my skin... This review was collected as part of a promotion. Beauty Secret"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,itan,1,"This is one of the best moisturizers I have ever used. It absorbs quickly and leaves my skin soft, smooth and non-greasy. I like the dispenser as it puts the lotion in my palm without contaminating the unused product by touching it with my fingers. Have found that I do not need a full pump of the product because that is way too much for covering my face and neck. Anyone who has dry skin should not hesitate to give this a try. Love this Product"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,agmt,1,"I've used this product for over 5 years. My skin is mostly dry, but slightly oily around the nose and forehead toward the end of the day. This cream is very hydrating without being greasy or oily. I use it morning and evening. This review was collected as part of a promotion. My Go-To!"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,len88,1,"Olay products is really great..it makes my skin supple and whitens for just 8 weeks..I was maintaining this product to make my skin more radiant and flawlessly to look..thank-you I found play,I love it.. This review was collected as part of a promotion. i love olay products"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,jujub721,1,I started using this cream February and I can really tell a difference in my skin. The texture is smoother and softer. I use it morning and night and would recommend it to anyone looking for something for sensitive skin. This review was collected as part of a promotion. This cream really hydrates my skin
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,lindylou60,1,"This is a really good product. It feels light on my skin immediately feels like it's hydrating my skin. I recently turned 60, and many of the people I have told my age to insist that I look like I'm 45! This review was collected as part of a promotion. Great product for a reasonable price"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,player2004,1,The product sort kf smells like vanilla strawberries the product smells amazing
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,qualitygirl,1,My skin looks and feels younger and definitely is more hydrated after each use. I just turned 50 years young and I get compliments on how young I look all the time. Thank you Olay for such a great product line. This review was collected as part of a promotion. Love this product!
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,kathyr22,1,"I have been using the Regenerist Micro Sculpting cream for about 4-5 years now. It has kept my skin looking younger, firmer and seems to keep my minor wrinkles from worsening, and with no break-outs at all.. I use it before bed every night. I apply on my neck and work my way up. I'm hooked and will never switch my moisturizer. After all, I have been using Oil of Olay since I was 19 years old. Its a keeper. This review was collected as part of a promotion. I can't do without this product"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,skiffle,1,It works amazing I love it made my skin so smooth and so soft I def recommend ! Love love it Skin is glowing I love it
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,1olaygal,1,"This product is the best I have ever purchased. It does the job of ma,ING wrinkles less visible and will make your face just glow. I would recommend this product to every lady over the age of 40 years old. This review was collected as part of a promotion. the best ever"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,quaker123,1,"Wouldn't use anything else . I have tried other products, but have not been satisfied. Oil of olay"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,terrye22,1,"I have tried so many products to hydrate my skin. I have been on numerous medications for a medical condition and even though I am finished they ruined my complexion. But Regenerist Deep Hydration to the rescue..tah dah!!!! In one week my skin felt on the mend and has continued to improve. It is definitely moist and supple. I know, because I have been receiving compliments. Love it!!!!! This review was collected as part of a promotion. Dry skin Be Gone!!!!"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,jubejules,1,I use this product all the time. My skin is always soft and feels great. It helps regenerate my skin so it always looks good and I get many complements on how I look because I use this cream. I love all the Olay products that I have used but like this particular one the best. I am very proud to be using such a wonderful product. I would recommend it to anyone.and be happy to do so. This review was collected as part of a promotion. I love this product
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,brenda57,1,I love this cream make your face feel so good and soft. I use it every day and couldn't be happier with the results Thank You for a wonderful product This review was collected as part of a promotion. greta product
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,kolasimms,1,"The product has a nice scent and is easy to use. You see results fast, I look younger , very happy . It really works"
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,yoshi,1,This product smells amazing because of all the various types of vitamins they have in it to help your face This product works amazing
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,good1,1,Awesomely awesome with a hint of epicness for skin Awesome
AV1l8zRZvKc47QAVhnAv,Olay,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers",Olay Regenerist Deep Hydration Regenerating Cream,5,janwan15,1,"This is my favorite cream because it does exactly as advertised. I have been using it for three years and am never disappointed with the results. My skin is not only soft but youthful with that certain glow that other women recognize and mention to me. I plan on using this cream as long as it is available to me. Thank you for keeping it on the market and no changes, please. This review was collected as part of a promotion. Great Results Using Regenerist"
